Date,Hour,Month,Temperature,Humidity,Pressure,Wind_Speed,Wind_Direction,Visibility,Cloud_Cover,Dew_Point,Solar_Irradiance,Precipitation,Air_Quality_Index,Solar_Energy_Output,Is_Daylight,Season
2023-01-01 18:00:00,18,1,-0.8901803647732969,-0.60070365931937,1.0912372312549057,-0.6908494920830616,1.6520545975554286,-0.19589492008196727,1.084233471191794,-0.6161853811378449,-0.6222675087211017,-0.6314825559938632,0.6934638256271494,-1.1325636207631342,1,Winter
2023-01-01 19:00:00,19,1,-1.4288089072726773,1.3259586171774869,-0.599502108835943,-0.8051008443744969,-1.1342976698355667,-0.781359794756172,-0.13788013074171612,0.13507134388220493,-0.5424745863694161,-0.5175079068844287,-1.7156607478236219,-0.5960149900402432,0,Winter
2023-01-01 20:00:00,20,1,1.64517478170636,-0.36918531843627095,0.9090466668873869,-1.1036766090242778,1.2395753493811228,0.5213070935151433,-1.5716314244240388,0.21353955180353085,-1.7924546135819703,0.36802173134274474,-0.9957331222329557,-0.7759164310428911,0,Winter
2023-01-01 21:00:00,21,1,-0.1614614043411035,-1.6359326780049595,-1.1898729327273454,-1.1370995098964298,-0.0369114464995512,-0.9252325554479615,1.013386363358993,-1.1770200380197207,-0.7852540182926352,-0.5651270034401751,0.5315212810663,-1.0284641902630771,0,Winter
2023-01-01 23:00:00,23,1,-1.4421010460166548,-1.3665926164624138,1.5560837826908749,-0.4140272075795428,1.2972639539580668,-0.028717957073622215,-0.8441153532295353,-0.987908612711848,1.4906950691251208,-0.3802014236443047,-1.7261523326714563,1.6604525192213502,0,Winter
2023-01-02 00:00:00,0,1,-0.5017696480736115,-0.603167634955148,-2.6229759684095697,-0.5119848555259067,-0.20249749228788902,1.0751192958917555,-1.1747206328188593,1.1615549408835475,1.061643690935928,-1.1201705631735206,1.0227362495149395,1.1321642445053688,0,Winter
2023-01-02 01:00:00,1,1,0.19817167065151883,1.5085520935173982,-0.8344515651880178,0.36249238499493514,0.042543941262700696,0.45899745774952705,-0.5920836105869702,0.5265833467901171,-1.7173943945897634,1.2944324788561665,0.9137512928979724,-1.2356990452996484,0,Winter
2023-01-02 02:00:00,2,1,-1.1496996909200075,1.5103773335832795,0.6328571683086226,-0.8316525254695202,-0.5059148622435694,-0.04475409192289578,0.9094441313070003,-0.7303574233245,1.235445484240164,-0.6808620724504919,0.14193100674816306,0.846987095401052,0,Winter
2023-01-02 03:00:00,3,1,0.4809822303395534,0.24763001010982244,-0.20025812595548081,2.847706213366174,0.3179772044289382,0.8048296730316467,0.07385057208819724,2.1051825823000363,0.8461203912073891,-0.29988069877243134,-1.5158193922133683,0.743984754921542,0,Winter
2023-01-02 04:00:00,4,1,-0.5618574785068676,0.44314856950733494,0.41294118304883537,0.904692237296829,-1.19582261066727,1.3818831646796814,-1.0332936591433437,-1.3713556108693536,0.836595709007155,0.6748583941274234,0.892100451752577,0.9237922021390139,0,Winter
2023-01-02 05:00:00,5,1,-0.2318688089393945,-0.17083934314649085,-0.6284360278198682,-1.0358663682474778,-0.3936449023394564,0.5427791772017906,1.3356746197370963,1.102651783757262,-0.25137569592079984,-0.569078853240984,0.2633308159672574,-0.8576225094614165,0,Winter
2023-01-02 06:00:00,6,1,-0.5629981421549934,-0.6905589672821109,0.10905359788449774,-0.437659559644415,1.6450650054005704,-0.009089454959591807,1.3418413647331369,1.1980014094165043,-0.4538319209370746,-1.1409211894835705,0.9452253087534337,-0.7937251198205834,1,Winter
2023-01-02 07:00:00,7,1,2.058139390913074,-0.5718611763966402,-0.1496719897652739,1.667072923978741,-0.8623085520171452,-1.3419313737071727,1.3101467696606952,-0.7589206900769375,-0.774740816272158,-0.46306154805934024,0.8413037796930024,-0.7530303647659266,1,Winter
2023-01-02 09:00:00,9,1,-1.0500631115066945,0.8467026004938304,0.288286363580658,-0.3179613865060315,-0.6259230396927526,-0.32720943123948965,-0.16604424926583244,-0.26644300180565395,-1.0267726114094593,0.45975716916594006,0.03732804604070717,-0.8728502146182523,1,Winter
2023-01-02 10:00:00,10,1,0.9582660204915733,0.9779577182653441,0.37711919228995483,0.11092427055528628,0.9543475277719579,-0.6339486173640428,1.71290634899248,0.3644036348720655,-0.9647832462701904,0.6030470403724832,-1.2617641204597965,-1.791249274004386,1,Winter
2023-01-02 11:00:00,11,1,-1.2243075886903285,0.971392701778123,-0.4232768126795166,-0.9166017814399381,-1.3109199080447995,-0.20800324513536456,0.9631670223976065,0.33118121990585453,-0.16335631456073693,0.416705713988904,0.5641055449491189,-0.6656950088935757,1,Winter
2023-01-02 13:00:00,13,1,-2.013459095969639,-0.016917642277112423,-0.4453630263690058,-0.8084780484627784,-0.17258900542677236,0.5144350780290415,-1.5249947054914719,0.9757823687462747,-0.1980062690336704,-0.34141941613765037,0.8086485898659622,0.009340664132976451,1,Winter
2023-01-02 14:00:00,14,1,-1.3389615959572676,-1.4795123087005893,0.43783077831211414,2.667070808140273,-0.9401546040174069,-0.09059228425283129,-0.12136473944369809,0.9555017536196885,-1.6018090048043436,1.0608271901055937,-1.1601006987236715,-1.713816702554981,1,Winter
2023-01-02 15:00:00,15,1,0.28996401235163105,0.16758363205873966,-0.433003052199677,0.24266447788841475,-1.5131828425038256,0.47089597048260823,1.4461766614551315,-2.0211192078276734,1.4353325710739866,-1.0605138628725743,-1.0737859232747322,0.7484675096761028,1,Winter
2023-01-02 16:00:00,16,1,0.8684607078024426,-0.1939905506126196,0.32604217464824437,0.0914187494515064,-1.1738466340416513,0.045468407126340225,0.14184808570272378,1.5536917499707061,1.3844894822766098,-0.6990598963259987,1.3182517448309665,1.3654336785025265,1,Winter
2023-01-02 17:00:00,17,1,0.26273460961566286,1.2997807703702187,2.232975754127517,-0.19901061469230377,0.06001674199109615,-2.010908673164188,-0.0020936676472101804,-1.9203692713295093,0.8528400695071783,-0.702567171584885,0.8352184047693204,0.7830585349267162,1,Winter
2023-01-02 18:00:00,18,1,-0.043832035950757665,-0.49736751811537083,0.946886393957326,-0.8102223837165967,-0.5842799013833189,-0.9664292421171189,-1.3832361637529056,1.2354300480575613,1.548517176629187,-0.3020591662771381,1.3795424374642524,1.4640638181326362,1,Winter
2023-01-02 20:00:00,20,1,-1.4995376432405507,-1.193486363805539,1.299400434388511,-0.8278247040888679,-0.2533223358884317,-1.238966915464219,1.1395002611899407,-1.2511320146985836,1.4521342123452083,-1.1216793517122707,0.3095653712641494,0.7471237079001499,0,Winter
2023-01-02 21:00:00,21,1,-0.6891826595924725,0.877289898984316,-0.4192169559255752,-0.8850503352378077,-0.8955126205560202,0.5852369550688589,-0.41534815041426043,-0.4546966715198994,-1.5418704432450536,-0.028290444717131262,0.5055467283521701,-1.2405915428815133,0,Winter
2023-01-02 22:00:00,22,1,-0.41232149006158264,0.3975522135984334,-2.1600045480195775,0.8629931867376156,0.4032654586590047,1.523558825539362,0.9758378292061501,-1.2683899973258095,-0.5629210100031339,-0.9104210275844075,1.3138435364308703,-1.4029936730293482,0,Winter
2023-01-03 00:00:00,0,1,0.446717396563749,-1.3906305311677778,-1.9813040859530706,-1.0814855521727365,-1.1834209650486938,-0.23468809832651072,-1.0372181202771755,-0.33434473481721344,-1.1361240399459045,-1.038418193086982,0.4307642840007159,-0.7669262842135652,0,Winter
2023-01-03 02:00:00,2,1,0.4258524996588376,-1.428609110913059,0.036250921480422735,1.719783001794612,-1.6429980752503437,0.130339805021407,-0.7437270921079838,1.5606806670555993,0.30350287097565687,0.9763673150204466,-0.11431445183986719,0.4945698023540976,0,Winter
2023-01-03 03:00:00,3,1,-0.33161848265354144,1.0793373255969418,1.8069084287390034,2.356048528230748,0.8236658445816822,-0.3593274088310936,1.0365364984847414,1.6606520039150765,0.839787372264755,0.7784773664751102,0.7197132233107841,0.4931199023750666,0,Winter
2023-01-03 05:00:00,5,1,0.7330341186012722,-1.3998642881690098,-0.21740398508964884,-0.9055300880324886,-0.0991199183322217,-0.3244322157960751,0.47937472225447453,-0.21863871680998584,-1.3010521059761635,-0.5338665096789486,-1.0487489134450612,-1.716967136222944,0,Winter
2023-01-03 06:00:00,6,1,1.1809194794566698,-1.3881834810397529,0.9023330565189365,-0.485825083331815,1.2035670695893297,-0.41082990259133917,1.054348202535601,-1.9448965737991366,0.9403630710675446,-0.3992888074516864,-0.6649802072694492,0.7662072207419013,1,Winter
2023-01-03 07:00:00,7,1,1.0744077067182127,1.6310124475324959,-2.3447689191649905,0.7392597541354324,1.0678472758515913,0.15226380313709348,-0.36060615747997554,-0.9172937362174409,0.34920134948676185,-0.7298518193324528,-0.913755603012218,0.5740587027641308,1,Winter
2023-01-03 08:00:00,8,1,-0.8166870664486661,-0.41917330679166137,0.2682024614034652,0.4327172603258389,0.29119835437958014,0.14234226145153372,1.4668402217274086,1.156161975915623,-0.4870386242020163,-0.8572614542753332,-1.0052084897955937,-0.8898316177526662,1,Winter
2023-01-03 09:00:00,9,1,-0.25058071308373864,-0.431321874876332,0.8398156906577988,-0.9375496810530941,1.2885264133938954,-0.01645492497859751,0.1218777806627955,1.9181463714380484,0.47803657979346176,-0.14645676591128381,-0.28309845895920766,1.1606375181315185,1,Winter
2023-01-03 10:00:00,10,1,0.43352098944061324,1.0490031671350173,-1.562453667899466,1.1034964032465602,-1.0466471262079977,0.4209331563333364,-1.198487911582057,-1.4190280441861833,-0.9198937809126071,-0.720257284926388,1.3782010678652261,-0.8182549292595784,1,Winter
